"Date","Time","Global_active_power","Global_reactive_power","Global_intensity","Voltage","Sub_metering_1","Sub_metering_2","Sub_metering_3"
"2006-12-23","08:31:00",3.352,0.124,13.8,240.81,0,0,18
"2006-12-23","08:32:00",3.182,0.076,13.4,240.73,0,0,17
"2006-12-23","08:33:00",4.976,0.054,20.8,237.62,0,0,18
"2006-12-23","08:34:00",5.28,0.178,22.2,238.27,0,0,17
"2006-12-23","08:35:00",3.982,0.064,16.6,239.13,0,0,18
"2006-12-23","08:36:00",3.824,0.064,15.8,240.02,0,0,17
"2006-12-23","08:37:00",3.942,0.096,16.4,240.03,0,0,18
"2006-12-23","08:38:00",3.82,0.174,15.8,240.39,0,0,18
"2006-12-23","08:39:00",3.79,0.17,15.8,239.6,0,0,17
"2006-12-23","08:40:00",3.8,0.17,15.8,239.97,0,0,18
"2006-12-23","08:41:00",3.784,0.168,15.8,239.2,0,0,17
"2006-12-23","08:42:00",3.774,0.12,15.6,240.18,0,0,18
"2006-12-23","08:43:00",3.37,0.046,14.2,241.76,0,0,18
"2006-12-23","08:44:00",1.686,0.064,6.8,243.1,0,0,18
"2006-12-23","08:45:00",1.674,0.064,6.8,242.78,0,0,18
"2006-12-23","08:46:00",3.638,0,15.2,240.17,0,0,18
"2006-12-23","08:47:00",3.69,0,15.4,239.32,0,0,17
"2006-12-23","08:48:00",3.7,0,15.4,239.73,0,0,18
"2006-12-23","08:49:00",3.692,0,15.2,240.79,0,0,18
"2006-12-23","08:50:00",3.672,0.06,15.2,241.18,0,0,17
"2006-12-23","08:51:00",3.662,0.062,15.2,241.01,0,0,18
"2006-12-23","08:52:00",3.666,0.06,15.2,241.17,0,0,18
"2006-12-23","08:53:00",3.674,0.06,15.2,241.22,0,0,18
"2006-12-23","08:54:00",3.684,0.06,15.2,241.56,0,0,18
"2006-12-23","08:55:00",2.798,0.05,12.2,242.39,0,0,18
"2006-12-23","08:56:00",1.614,0,6.6,243.51,0,0,18
"2006-12-23","08:57:00",1.874,0,8.2,242.99,0,0,18
"2006-12-23","08:58:00",3.584,0.06,14.8,240.98,0,0,18
"2006-12-23","08:59:00",3.358,0.058,13.8,241.04,0,0,17
"2006-12-23","09:00:00",3.366,0.058,13.8,241.35,0,0,18
"2006-12-23","09:01:00",3.358,0.058,13.8,241.17,0,0,18
"2006-12-23","09:02:00",3.462,0,14.2,242.85,0,0,18
"2006-12-23","09:03:00",3.508,0.08,14.4,242.9,0,0,18
"2006-12-23","09:04:00",3.492,0.08,14.4,242.25,0,0,18
"2006-12-23","09:05:00",3.486,0.078,14.4,242.07,0,0,18
"2006-12-23","09:06:00",3.466,0.076,14.2,241.41,0,0,18
"2006-12-23","09:07:00",3.428,0.07,14.2,240.1,0,0,18
"2006-12-23","09:08:00",1.958,0.084,9,240.58,0,0,17
"2006-12-23","09:09:00",1.362,0.088,5.6,240.64,0,0,18
"2006-12-23","09:10:00",2.13,0.084,9.8,240.74,0,0,18
"2006-12-23","09:11:00",3.414,0.068,14.2,239.56,0,0,17
"2006-12-23","09:12:00",3.478,0.146,14.4,239.22,0,0,18
"2006-12-23","09:13:00",3.504,0.174,14.4,240.45,0,0,18
"2006-12-23","09:14:00",3.52,0.178,14.6,241.16,0,0,17
"2006-12-23","09:15:00",3.502,0.174,14.6,240.31,0,0,18
"2006-12-23","09:16:00",3.468,0.098,14.4,241.04,0,0,18
"2006-12-23","09:17:00",3.424,0,14.2,240.93,0,0,18
"2006-12-23","09:18:00",3.41,0,14,240.49,0,0,17
"2006-12-23","09:19:00",1.662,0.064,7.4,242.76,0,0,18
"2006-12-23","09:20:00",1.362,0.068,5.6,243.26,0,0,19
"2006-12-23","09:21:00",2.468,0.058,11,242.76,0,0,18
"2006-12-23","09:22:00",3.428,0,14.2,241.08,0,0,17
"2006-12-23","09:23:00",3.382,0.056,13.8,242.02,0,0,18
"2006-12-23","09:24:00",3.378,0.058,13.8,241.96,0,0,18
"2006-12-23","09:25:00",3.654,0.06,15,241.5,0,0,18
"2006-12-23","09:26:00",3.742,0.068,15.4,241.35,0,0,18
"2006-12-23","09:27:00",3.694,0.076,15.2,240.9,0,0,18
"2006-12-23","09:28:00",3.672,0.076,15.2,240.17,0,0,17
"2006-12-23","09:29:00",3.654,0.078,15.2,239.59,0,0,18
"2006-12-23","09:30:00",3.642,0.078,15.2,239.36,0,0,17
"2006-12-23","09:31:00",2.432,0.072,10.8,241.45,0,0,18
"2006-12-23","09:32:00",1.64,0.064,6.8,242.14,0,0,18
"2006-12-23","09:33:00",2.042,0.066,9,242.28,0,0,18
"2006-12-23","09:34:00",3.71,0.082,15.4,240.99,0,0,18
"2006-12-23","09:35:00",3.702,0.084,15.2,240.9,0,0,18
"2006-12-23","09:36:00",3.762,0,15.6,240.55,0,0,17
"2006-12-23","09:37:00",3.788,0.046,15.6,240.28,0,0,18
"2006-12-23","09:38:00",3.736,0,15.6,238.49,0,0,18
"2006-12-23","09:39:00",3.77,0.046,15.6,239.74,0,0,17
"2006-12-23","09:40:00",3.76,0,15.6,239.43,0,0,18
"2006-12-23","09:41:00",3.758,0,15.6,239.62,0,0,17
"2006-12-23","09:42:00",3.588,0.048,15,240.3,0,0,18
"2006-12-23","09:43:00",1.736,0.07,7,242.1,0,0,18
"2006-12-23","09:44:00",1.73,0.068,7,241.79,0,0,18
"2006-12-23","09:45:00",3.438,0.048,14.6,239.9,0,0,17
"2006-12-23","09:46:00",3.76,0,15.6,239.71,0,0,18
"2006-12-23","09:47:00",3.852,0.144,16,240.05,0,0,18
"2006-12-23","09:48:00",3.834,0.148,16,239.76,0,0,17
"2006-12-23","09:49:00",3.844,0.156,16,239.48,0,0,18
"2006-12-23","09:50:00",3.954,0.29,16.6,238.96,0,0,17
"2006-12-23","09:51:00",3.936,0.224,16.4,239.48,0,0,18
"2006-12-23","09:52:00",3.212,0.228,14,240.84,0,0,18
"2006-12-23","09:53:00",1.916,0.244,7.8,242.46,0,0,18
"2006-12-23","09:54:00",2.484,0.226,11,241.81,0,0,18
"2006-12-23","09:55:00",3.84,0,16,239.72,0,0,17
"2006-12-23","09:56:00",3.794,0,15.6,240.59,0,0,18
"2006-12-23","09:57:00",3.764,0,15.6,239.9,0,0,17
"2006-12-23","09:58:00",3.76,0,15.6,239.82,0,0,18
"2006-12-23","09:59:00",3.768,0,15.6,240.28,0,0,18
"2006-12-23","10:00:00",3.766,0,15.6,240.14,0,0,17
"2006-12-23","10:01:00",3.242,0,14,241.05,0,0,18
"2006-12-23","10:02:00",1.862,0.186,7.6,243.24,0,0,18
"2006-12-23","10:03:00",2.076,0.178,9,241.76,0,0,18
"2006-12-23","10:04:00",3.24,0.064,13.6,241.29,0,0,9
"2006-12-23","10:05:00",2.77,0.066,11.4,241.53,0,0,0
"2006-12-23","10:06:00",2.772,0.066,11.4,241.73,0,0,0
"2006-12-23","10:07:00",2.754,0.064,11.4,241.31,0,0,0
"2006-12-23","10:08:00",2.73,0.062,11.2,240.21,0,0,0
"2006-12-23","10:09:00",2.718,0.06,11.2,239.38,0,0,0
"2006-12-23","10:10:00",2.542,0.06,10.8,239.39,0,0,0
"2006-12-23","10:11:00",0.67,0.082,2.8,241.68,0,0,0
"2006-12-23","10:12:00",0.668,0.082,2.8,241.28,0,0,0
"2006-12-23","10:13:00",2.558,0.066,10.8,241.45,0,0,0
"2006-12-23","10:14:00",2.74,0.062,11.4,240.75,0,0,0
"2006-12-23","10:15:00",2.742,0.062,11.4,240.76,0,0,0
"2006-12-23","10:16:00",2.716,0.056,11.2,239.36,0,0,0
"2006-12-23","10:17:00",2.694,0.054,11.2,238.28,0,0,0
"2006-12-23","10:18:00",2.688,0.052,11.2,237.74,0,0,0
"2006-12-23","10:19:00",2.696,0.054,11.2,238.48,0,0,0
"2006-12-23","10:20:00",2.73,0.06,11.2,240.17,0,0,0
"2006-12-23","10:21:00",1.876,0.07,8.8,240.9,0,0,0
"2006-12-23","10:22:00",0.676,0.086,2.8,242.68,0,0,0
"2006-12-23","10:23:00",1.14,0.084,5.8,243.04,0,0,0
"2006-12-23","10:24:00",2.792,0.144,11.6,241.66,0,0,0
"2006-12-23","10:25:00",2.874,0.352,12,240.5,0,0,0
"2006-12-23","10:26:00",3.086,0.354,12.8,241.16,0,0,0
"2006-12-23","10:27:00",3.176,0.618,13.4,239.95,0,1,0
"2006-12-23","10:28:00",3.176,0.624,13.4,240.06,0,2,0
"2006-12-23","10:29:00",3.084,0.456,13,238.49,0,1,0
"2006-12-23","10:30:00",2.782,0.466,12.2,238.36,0,1,0
"2006-12-23","10:31:00",1.086,0.54,5,240.51,0,2,0
"2006-12-23","10:32:00",1.154,0.478,5.4,240.93,0,1,0
"2006-12-23","10:33:00",3.092,0.444,13,238.59,0,1,0
"2006-12-23","10:34:00",3.334,0.44,14.2,238.49,0,2,2
"2006-12-23","10:35:00",4.13,0.426,17.4,237.12,0,1,18
"2006-12-23","10:36:00",4.096,0.42,17.4,236.43,0,2,18
"2006-12-23","10:37:00",4.054,0.414,17.2,235.8,0,1,17
"2006-12-23","10:38:00",4.024,0.35,17,236.54,0,1,17
"2006-12-23","10:39:00",3.994,0.316,16.8,236.49,0,2,18
"2006-12-23","10:40:00",3.834,0.318,16.4,236.65,0,1,17
"2006-12-23","10:41:00",2.02,0.344,8.4,239.19,0,1,17
"2006-12-23","10:42:00",2.844,0.334,12.2,238.73,0,2,18
"2006-12-23","10:43:00",4.63,0.314,19.8,237.31,0,1,17
"2006-12-23","10:44:00",4.048,0.322,17,238.37,0,1,18
"2006-12-23","10:45:00",3.996,0.314,16.8,236.78,0,1,17
"2006-12-23","10:46:00",4.702,0.348,20,237.08,0,2,17
"2006-12-23","10:47:00",4.23,0.198,18,237.28,0,1,17
"2006-12-23","10:48:00",3.938,0.19,16.4,238,0,1,18
"2006-12-23","10:49:00",3.924,0.188,16.4,237.64,0,1,17
"2006-12-23","10:50:00",3.902,0.154,16.4,237.59,0,1,17
"2006-12-23","10:51:00",2.614,0.084,11.6,239.54,0,0,18
"2006-12-23","10:52:00",1.86,0.09,7.6,239.89,0,0,18
"2006-12-23","10:53:00",2.586,0.086,11.4,239.64,0,0,17
"2006-12-23","10:54:00",3.85,0.072,16.2,237.6,0,0,17
"2006-12-23","10:55:00",3.806,0.068,16,236.23,0,0,18
"2006-12-23","10:56:00",3.784,0.066,16,235.56,0,0,17
"2006-12-23","10:57:00",3.63,0,15.4,235.07,0,0,17
"2006-12-23","10:58:00",3.562,0.084,15,235.57,0,0,17
"2006-12-23","10:59:00",3.57,0.084,15,235.82,0,0,17
"2006-12-23","11:00:00",3.562,0.082,15,235.52,0,0,17
"2006-12-23","11:01:00",3.574,0.082,15,235.94,0,0,17
"2006-12-23","11:02:00",3.664,0,15.4,236.49,0,0,17
"2006-12-23","11:03:00",3.77,0.144,15.8,236.46,0,0,17
"2006-12-23","11:04:00",3.394,0.148,14.6,236.77,0,0,17
"2006-12-23","11:05:00",1.786,0.168,7.4,238.73,0,0,17
"2006-12-23","11:06:00",1.77,0.164,7.4,237.69,0,0,18
"2006-12-23","11:07:00",3.304,0.146,14.4,236.34,0,0,17
"2006-12-23","11:08:00",3.74,0.142,15.8,235.89,0,0,17
"2006-12-23","11:09:00",3.748,0.144,15.8,236.3,0,0,17
"2006-12-23","11:10:00",3.712,0.138,15.8,235.13,0,0,17
"2006-12-23","11:11:00",3.734,0.142,15.8,235.9,0,0,17
"2006-12-23","11:12:00",3.84,0.14,16.2,235.48,0,0,17
"2006-12-23","11:13:00",3.828,0.084,16.2,236.22,0,0,17
"2006-12-23","11:14:00",3.726,0.062,15.8,235.84,0,0,17
"2006-12-23","11:15:00",3.726,0.07,15.8,235.48,0,0,17
"2006-12-23","11:16:00",3.734,0.074,15.8,236.4,0,0,17
"2006-12-23","11:17:00",3.766,0.078,15.8,237.5,0,0,18
"2006-12-23","11:18:00",3.754,0.076,15.8,236.93,0,0,17
"2006-12-23","11:19:00",3.754,0.076,15.8,236.81,0,0,17
"2006-12-23","11:20:00",2.418,0.09,10.8,237.88,0,0,17
"2006-12-23","11:21:00",1.776,0.1,7.4,239.19,0,0,18
"2006-12-23","11:22:00",2.414,0.086,10.8,239.58,0,0,17
"2006-12-23","11:23:00",3.67,0.06,15.4,237.7,0,0,18
"2006-12-23","11:24:00",3.466,0,14.4,238.02,0,0,17
"2006-12-23","11:25:00",3.61,0.07,15,238.11,0,0,17
"2006-12-23","11:26:00",3.588,0.072,15,237.45,0,0,18
"2006-12-23","11:27:00",3.598,0.072,15,237.77,0,0,17
"2006-12-23","11:28:00",3.616,0.072,15,238.41,0,0,17
"2006-12-23","11:29:00",3.618,0.07,15,238.56,0,0,18
"2006-12-23","11:30:00",3.6,0.072,15,237.94,0,0,17
"2006-12-23","11:31:00",3.594,0.072,15,237.74,0,0,18
"2006-12-23","11:32:00",3.602,0.07,15,238.03,0,0,17
"2006-12-23","11:33:00",3.606,0.07,15,237.95,0,0,17
"2006-12-23","11:34:00",3.692,0.056,15.4,237.55,0,0,17
"2006-12-23","11:35:00",3.684,0.054,15.4,237.07,0,0,18
"2006-12-23","11:36:00",3.698,0.056,15.6,237.12,0,0,17
"2006-12-23","11:37:00",3.332,0.052,14,237.84,0,0,12
"2006-12-23","11:38:00",2.706,0,11.4,238,0,0,0
"2006-12-23","11:39:00",2.736,0.052,11.4,237.71,0,0,0
"2006-12-23","11:40:00",2.822,0.156,11.8,236.97,0,0,0
"2006-12-23","11:41:00",2.846,0.182,12,237.85,0,0,0
"2006-12-23","11:42:00",2.954,0.194,12.4,238.17,0,0,0
"2006-12-23","11:43:00",3.006,0.198,12.6,237.42,0,0,0
"2006-12-23","11:44:00",2.99,0.194,12.6,237.1,0,0,0
"2006-12-23","11:45:00",2.99,0.196,12.6,237.25,0,0,0
"2006-12-23","11:46:00",3,0.198,12.6,237.67,0,0,0
"2006-12-23","11:47:00",2.95,0.2,12.4,237.82,0,0,0
"2006-12-23","11:48:00",2.886,0.178,12,238.01,0,0,0
"2006-12-23","11:49:00",2.856,0.106,11.8,239.06,0,0,0
"2006-12-23","11:50:00",1.512,0.13,7.4,241.05,0,0,0
"2006-12-23","11:51:00",0.798,0.144,3.4,241.79,0,0,0
"2006-12-23","11:52:00",2.394,0.118,10.6,239.7,0,0,0
"2006-12-23","11:53:00",2.824,0.112,11.8,239.17,0,0,0
"2006-12-23","11:54:00",2.846,0.116,11.8,240.06,0,0,0
"2006-12-23","11:55:00",2.838,0.114,11.8,239.55,0,0,0
"2006-12-23","11:56:00",2.832,0.114,11.8,239.17,0,0,0
"2006-12-23","11:57:00",2.788,0.102,11.6,239.58,0,0,0
"2006-12-23","11:58:00",2.754,0.094,11.4,239.35,0,0,0
"2006-12-23","11:59:00",2.744,0.092,11.4,238.72,0,0,0
"2006-12-23","12:00:00",2.718,0,11.4,239.07,0,0,0
"2006-12-23","12:01:00",2.662,0,11,239.27,0,0,0
"2006-12-23","12:02:00",2.666,0,11,239.46,0,0,0
"2006-12-23","12:03:00",2.67,0,11,239.53,0,0,0
"2006-12-23","12:04:00",2.67,0,11,239.75,0,0,0
"2006-12-23","12:05:00",2.69,0,11.2,240.34,0,0,0
"2006-12-23","12:06:00",1.052,0,5.8,241.77,0,0,0
"2006-12-23","12:07:00",0.622,0,2.6,242.34,0,0,0
"2006-12-23","12:08:00",1.802,0,8.8,241.07,0,0,0
"2006-12-23","12:09:00",2.676,0,11,239.99,0,0,0
"2006-12-23","12:10:00",2.674,0,11,239.99,0,0,0
"2006-12-23","12:11:00",2.672,0,11,239.75,0,0,0
"2006-12-23","12:12:00",2.664,0,11,239.54,0,0,0
"2006-12-23","12:13:00",2.682,0,11.2,239.48,0,0,0
"2006-12-23","12:14:00",2.76,0,11.6,239.27,0,0,0
"2006-12-23","12:15:00",2.77,0.064,11.6,239.25,0,0,0
"2006-12-23","12:16:00",2.808,0.154,11.8,238.62,0,0,0
"2006-12-23","12:17:00",2.878,0.198,12,239.23,0,0,0
"2006-12-23","12:18:00",2.924,0.196,12.2,239.46,0,0,0
"2006-12-23","12:19:00",2.826,0.194,11.8,238.96,0,0,0
"2006-12-23","12:20:00",2.832,0.194,11.8,239.21,0,0,0
"2006-12-23","12:21:00",2.81,0.19,11.8,238.26,0,0,0
"2006-12-23","12:22:00",2.812,0.192,11.8,238.45,0,0,0
"2006-12-23","12:23:00",2.724,0.198,11.4,239.6,0,0,0
"2006-12-23","12:24:00",2.5,0.112,10.4,240.65,0,0,0
"2006-12-23","12:25:00",2.56,0.1,10.6,240.22,0,0,0
"2006-12-23","12:26:00",2.638,0.098,11,240.31,0,0,0
"2006-12-23","12:27:00",3.616,0.084,15.2,237.81,0,0,17
"2006-12-23","12:28:00",3.69,0.084,15.4,237.6,0,0,18
"2006-12-23","12:29:00",3.588,0.082,15,237.33,0,0,18
"2006-12-23","12:30:00",3.558,0.082,15,237.09,0,0,17
"2006-12-23","12:31:00",3.646,0.084,15.2,238.08,0,0,18
"2006-12-23","12:32:00",3.61,0.086,15,238.24,0,0,17
"2006-12-23","12:33:00",3.678,0.084,15.4,238.23,0,0,18
"2006-12-23","12:34:00",3.582,0.082,15,237.29,0,0,17
"2006-12-23","12:35:00",3.444,0.076,14.4,237.19,0,0,17
"2006-12-23","12:36:00",3.342,0.046,14,236.25,0,0,17
"2006-12-23","12:37:00",3.35,0,14,236.52,0,0,17
"2006-12-23","12:38:00",3.346,0.046,14,236.28,0,0,18
"2006-12-23","12:39:00",2.87,0,12.6,237.25,0,0,17
"2006-12-23","12:40:00",1.828,0,7.6,239.48,0,0,17
"2006-12-23","12:41:00",1.816,0,7.6,238.47,0,0,18
"2006-12-23","12:42:00",1.716,0,7.2,238.67,0,0,17
"2006-12-23","12:43:00",3.698,0,15.6,238.43,0,0,18
"2006-12-23","12:44:00",3.898,0,16.4,237.34,0,0,17
"2006-12-23","12:45:00",3.914,0,16.4,237.75,0,0,17
"2006-12-23","12:46:00",3.082,0,13.6,238.67,0,0,18
"2006-12-23","12:47:00",2.03,0,8.6,239.63,0,0,17
"2006-12-23","12:48:00",2.35,0,10.4,239.19,0,0,18
"2006-12-23","12:49:00",4.05,0,17,237.13,0,0,17
"2006-12-23","12:50:00",4.052,0,17,237.28,0,0,17
"2006-12-23","12:51:00",3.874,0.104,16.4,238.31,0,0,18
"2006-12-23","12:52:00",2.248,0.34,9.6,239.33,0,1,17
"2006-12-23","12:53:00",2.308,0.35,9.8,239.99,0,1,18
"2006-12-23","12:54:00",4.248,0.322,17.8,237.89,0,1,17
"2006-12-23","12:55:00",4.324,0.318,18.2,237.87,0,2,18
"2006-12-23","12:56:00",4.29,0.324,18,238.19,0,1,17
"2006-12-23","12:57:00",3.172,0.334,14,238.4,0,1,17
"2006-12-23","12:58:00",2.276,0.338,9.8,237.9,0,2,18
"2006-12-23","12:59:00",2.472,0.302,11,237.47,0,1,17
"2006-12-23","13:00:00",4.128,0.218,17.4,236.74,0,2,17
"2006-12-23","13:01:00",3.996,0.228,16.8,237.91,0,1,18
"2006-12-23","13:02:00",4.004,0.23,16.8,238.25,0,1,17
"2006-12-23","13:03:00",2.5,0.246,11.2,241.08,0,2,18
"2006-12-23","13:04:00",2.514,0.232,11.4,241.47,0,1,18
"2006-12-23","13:05:00",3.788,0.216,15.8,240.15,0,1,17
"2006-12-23","13:06:00",3.596,0.216,15,239.94,0,2,18
"2006-12-23","13:07:00",3.624,0.212,15.2,239.16,0,1,17
"2006-12-23","13:08:00",3.704,0.212,15.4,239.2,0,1,18
"2006-12-23","13:09:00",3.646,0.212,15.2,239.22,0,2,18
"2006-12-23","13:10:00",3.678,0.212,15.2,240.51,0,1,17
"2006-12-23","13:11:00",3.588,0.086,14.8,240.71,0,1,18
"2006-12-23","13:12:00",2.158,0.098,9.2,241.43,0,1,18
"2006-12-23","13:13:00",2.162,0.098,9,241.09,0,2,18
"2006-12-23","13:14:00",3.86,0.078,16.4,238.95,0,1,17
"2006-12-23","13:15:00",4.122,0.07,17.2,237.45,0,1,17
"2006-12-23","13:16:00",4.066,0,17,238.01,0,0,18
"2006-12-23","13:17:00",3.452,0,14.4,238.46,0,0,17
"2006-12-23","13:18:00",4.008,0.046,16.8,237.75,0,0,18
"2006-12-23","13:19:00",3.824,0,16,238.83,0,0,17
"2006-12-23","13:20:00",3.116,0,13.2,239.97,0,0,18
"2006-12-23","13:21:00",2.07,0,8.6,241.01,0,0,17
"2006-12-23","13:22:00",1.444,0,6,241.1,0,0,18
"2006-12-23","13:23:00",3.736,0,16,238.93,0,0,18
"2006-12-23","13:24:00",3.672,0.054,15.4,238.59,0,0,17
"2006-12-23","13:25:00",3.626,0.06,15.2,238.63,0,0,18
"2006-12-23","13:26:00",3.974,0,16.8,237.27,0,0,17
"2006-12-23","13:27:00",3.612,0.178,15.2,238.46,0,0,17
"2006-12-23","13:28:00",4.428,0.374,18.6,238.82,0,0,18
"2006-12-23","13:29:00",3.986,0.368,16.6,239.37,0,0,17
"2006-12-23","13:30:00",4.01,0.362,16.8,239.55,0,0,18
"2006-12-23","13:31:00",2.866,0.38,12.6,242.29,0,0,18
"2006-12-23","13:32:00",1.754,0.388,7.4,242.82,0,0,18
"2006-12-23","13:33:00",2.134,0.374,9,241.71,0,0,18
"2006-12-23","13:34:00",4.024,0.35,17,240.13,0,0,17
"2006-12-23","13:35:00",3.794,0.352,15.8,240.67,0,0,18
"2006-12-23","13:36:00",4.29,0.346,17.8,240.24,0,0,18
"2006-12-23","13:37:00",4.04,0.34,17,239.42,0,0,17
"2006-12-23","13:38:00",3.906,0.344,16.2,240.18,0,0,18
"2006-12-23","13:39:00",4.34,0.322,18,239.54,0,0,18
"2006-12-23","13:40:00",3.392,0.24,14.4,240.01,0,0,17
"2006-12-23","13:41:00",2.106,0.256,8.8,241.42,0,0,18
"2006-12-23","13:42:00",1.884,0.258,7.8,241.86,0,0,18
"2006-12-23","13:43:00",2.914,0.242,13,240.18,0,0,18
"2006-12-23","13:44:00",4.228,0.224,17.8,238.02,0,0,17
"2006-12-23","13:45:00",3.644,0.228,15.2,238.3,0,0,18
"2006-12-23","13:46:00",4.032,0.156,16.8,239.34,0,0,17
"2006-12-23","13:47:00",3.89,0.102,16.2,240.38,0,0,18
"2006-12-23","13:48:00",3.51,0,14.6,241.11,0,0,18
"2006-12-23","13:49:00",3.998,0.054,16.6,241.01,0,0,17
"2006-12-23","13:50:00",3.048,0.048,13,241.67,0,0,18
"2006-12-23","13:51:00",1.75,0,7.2,242.44,0,0,18
"2006-12-23","13:52:00",1.964,0,8.6,242.11,0,0,18
"2006-12-23","13:53:00",3.564,0.056,14.8,240.33,0,0,18
"2006-12-23","13:54:00",3.948,0.058,16.4,240.24,0,0,18
"2006-12-23","13:55:00",3.406,0.054,14,240.37,0,0,17
"2006-12-23","13:56:00",3.75,0.058,15.6,239.57,0,0,18
"2006-12-23","13:57:00",3.764,0.058,15.6,239.62,0,0,17
"2006-12-23","13:58:00",3.374,0.056,14,238.99,0,0,18
"2006-12-23","13:59:00",2.972,0.052,13,239.07,0,0,17
"2006-12-23","14:00:00",1.986,0,8.6,239.31,0,0,18
"2006-12-23","14:01:00",4.058,0,17.4,238.35,0,0,17
"2006-12-23","14:02:00",4.11,0,17.2,239.13,0,0,18
"2006-12-23","14:03:00",3.59,0.072,15,239.68,0,0,17
"2006-12-23","14:04:00",3.952,0.132,16.4,239.56,0,0,18
"2006-12-23","14:05:00",4.05,0.172,17,239.22,0,0,18
"2006-12-23","14:06:00",3.154,0.186,13.6,240.97,0,0,17
"2006-12-23","14:07:00",2.054,0.202,8.6,242.57,0,0,18
"2006-12-23","14:08:00",3.078,0.19,13,241.79,0,0,18
"2006-12-23","14:09:00",3.696,0.184,15.2,241.67,0,0,18
"2006-12-23","14:10:00",4.35,0.176,18,240.65,0,0,18
"2006-12-23","14:11:00",4.068,0.178,16.8,240.67,0,0,18
"2006-12-23","14:12:00",3.928,0.182,16.2,241.5,0,0,18
"2006-12-23","14:13:00",2.458,0.196,10.4,242.32,0,0,17
"2006-12-23","14:14:00",2.428,0.224,10.6,242.52,0,0,19
"2006-12-23","14:15:00",3.988,0.198,16.4,242.01,0,0,17
"2006-12-23","14:16:00",3.942,0.078,16.2,242.03,0,0,18
"2006-12-23","14:17:00",3.934,0.078,16.2,241.87,0,0,18
"2006-12-23","14:18:00",3.934,0.078,16.2,241.9,0,0,18
"2006-12-23","14:19:00",3.436,0.084,14.6,242.62,0,0,18
"2006-12-23","14:20:00",1.894,0.216,7.8,243.21,0,0,18
"2006-12-23","14:21:00",3.562,0.088,15,241.7,0,0,18
"2006-12-23","14:22:00",4.15,0,17.2,241.02,0,0,18
"2006-12-23","14:23:00",4.042,0.062,16.8,239.82,0,0,18
"2006-12-23","14:24:00",3.678,0.06,15.2,240.1,0,0,17
"2006-12-23","14:25:00",3.966,0.118,16.6,239.31,0,0,18
"2006-12-23","14:26:00",3.082,0.138,13.4,240.63,0,0,18
"2006-12-23","14:27:00",2.082,0.074,8.6,241.84,0,0,17
"2006-12-23","14:28:00",4.12,0.064,17.2,240.81,0,0,18
"2006-12-23","14:29:00",4.804,0.104,20.2,239.18,0,0,18
"2006-12-23","14:30:00",4.254,0.148,17.8,239.11,0,0,17
"2006-12-23","14:31:00",4.502,0.432,18.8,239.27,0,0,18
"2006-12-23","14:32:00",4.256,0.478,18.2,238.77,0,0,17
"2006-12-23","14:33:00",2.576,0.5,10.8,241.17,0,0,18
"2006-12-23","14:34:00",3.256,0.494,14.2,241.42,0,0,18
"2006-12-23","14:35:00",4.634,0.474,19.4,239.98,0,0,18
"2006-12-23","14:36:00",4.636,0.474,19.4,240.19,0,0,17
"2006-12-23","14:37:00",4.646,0.474,19.4,240.6,0,0,18
"2006-12-23","14:38:00",4.728,0.564,19.6,240.81,0,0,18
"2006-12-23","14:39:00",4.722,0.602,19.8,240.07,0,0,17
"2006-12-23","14:40:00",2.756,0.632,11.6,242.06,0,0,18
"2006-12-23","14:41:00",2.764,0.724,11.8,241.69,0,0,18
"2006-12-23","14:42:00",4.084,0.706,17.6,240.15,0,0,18
"2006-12-23","14:43:00",4.722,0.602,19.8,239.59,0,0,18
"2006-12-23","14:44:00",4.424,0.33,18.4,240.22,0,0,17
"2006-12-23","14:45:00",4.428,0.33,18.4,240.53,0,0,18
"2006-12-23","14:46:00",4.438,0.33,18.4,240.95,0,0,18
"2006-12-23","14:47:00",5.268,0.348,22.2,239.49,0,0,17
"2006-12-23","14:48:00",4.786,0.322,20,239.86,0,0,18
"2006-12-23","14:49:00",2.702,0.354,11.6,241.76,0,0,18
"2006-12-23","14:50:00",2.6,0.36,11,240.99,0,0,18
"2006-12-23","14:51:00",3.866,0.228,16.6,238.62,0,0,17
"2006-12-23","14:52:00",4.306,0.218,18,239.16,0,0,18
"2006-12-23","14:53:00",4.304,0.218,18,239.2,0,0,17
"2006-12-23","14:54:00",4.284,0.216,17.8,238.72,0,0,18
"2006-12-23","14:55:00",4.288,0.216,17.8,238.81,0,0,17
"2006-12-23","14:56:00",4.208,0.106,17.6,238.62,0,0,17
"2006-12-23","14:57:00",3.172,0.092,13.8,239.37,0,0,18
"2006-12-23","14:58:00",2.186,0.102,9,241.1,0,0,18
"2006-12-23","14:59:00",4.108,0.086,17.2,239.82,0,0,17
"2006-12-23","15:00:00",4.242,0.088,17.6,240.06,0,0,18
"2006-12-23","15:01:00",4.212,0.086,17.6,239.28,0,0,18
"2006-12-23","15:02:00",4.216,0.086,17.6,239.42,0,0,17
"2006-12-23","15:03:00",4.222,0.086,17.6,239.59,0,0,18
"2006-12-23","15:04:00",3.244,0.1,14,241.83,0,0,18
"2006-12-23","15:05:00",2.33,0.106,9.8,242.48,0,0,18
"2006-12-23","15:06:00",4.218,0.086,17.6,239.24,0,0,17
